Data from 14_USB2G479881__0__17-16-56-534.txt Node

Date: Wed Feb 18 17:16:56 GMT 2026
User: Student
Spectrometer: USB2G47988
Scans to average: 10
Trigger mode: 4
Integration Time (sec): 5.000000E-1
Electric dark correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 651
>>>>>Begin Spectral Data<<<<<
350	0.98499
351	0.37511
352	-0.28271
353	-0.4361
354	-0.64128
355	-0.80562
356	-2.02507
357	-1.13545
358	-0.29476
359	-0.20097
360	1.27583
361	5.20465
362	4.83883
363	0.90593
364	-2.68096
365	4.48885
366	8.46666
367	1.69178
368	7.82241
369	4.78776
370	-1.53816
371	5.5776
372	2.96271
373	1.97225
374	0.94272
375	2.06516
376	0.11869
377	13.76759
378	3.96855
379	1.56743
380	3.24018
381	3.4132
382	5.59364
383	-2.45807
384	6.14634
385	0.7025
386	6.76527
387	3.44387
388	14.78661
389	6.37732
390	0.60371
391	1.22771
392	1.23041
393	15.01359
394	9.73943
395	1.61035
396	1.00237
397	18.55758
398	8.47197
399	4.94841
400	6.39477
401	10.72919
402	5.4413
403	2.75666
404	2.32161
405	1.39472
406	17.8891
407	1.91271
408	4.3581
409	3.34357
410	6.77489
411	2.54931
412	4.26379
413	1.57502
414	2.39196
415	2.93496
416	5.78682
417	2.04987
418	4.69675
419	3.59593
420	1.97554
421	4.53355
422	11.44704
423	3.72239
424	5.09661
425	54.13558
426	4.00164
427	3.17289
428	2.36623
429	26.85869
430	8.92399
431	5.40808
432	2.75803
433	5.41072
434	2.75457
435	0.09726
436	11.80858
437	3.93257
438	11.7104
439	35.38338
440	5.34368
441	3.42078
442	5.77734
443	13.85596
444	4.36561
445	-5.71171
446	3.57988
447	3.35145
448	5.68832
449	10.02742
450	5.22842
451	8.55863
452	6.62448
453	5.92802
454	14.91641
455	10.04733
456	12.0627
457	12.37531
458	8.77603
459	16.23824
460	10.85437
461	9.30094
462	9.50454
463	9.11503
464	7.31091
465	9.90208
466	7.41812
467	9.66971
468	14.49519
469	9.62235
470	8.13284
471	6.9179
472	5.70509
473	9.62513
474	8.98737
475	6.65914
476	7.77149
477	9.27827
478	9.70507
479	14.68136
480	6.11122
481	8.90861
482	8.09372
483	5.00064
484	4.18844
485	3.08177
486	5.17809
487	6.80304
488	5.93629
489	15.37692
490	6.48048
491	3.92202
492	11.21882
493	6.18368
494	4.1476
495	5.71189
496	4.33387
497	8.47346
498	13.12734
499	5.16872
500	4.80273
501	11.38872
502	4.18178
503	2.63487
504	13.57837
505	7.39694
506	3.9243
507	6.00066
508	3.81691
509	-2.9968
510	18.44117
511	5.80827
512	7.76246
513	11.17302
514	9.10115
515	8.90694
516	7.74134
517	6.11814
518	6.30466
519	6.18156
520	19.98131
521	7.94773
522	13.78895
523	11.90733
524	9.35157
525	75.96722
526	14.12009
527	23.01005
528	11.83597
529	25.26881
530	13.46827
531	10.43749
532	11.14397
533	17.82612
534	8.99931
535	15.83879
536	26.87205
537	36.05021
538	11.02551
539	12.62951
540	11.5854
541	11.29941
542	8.80019
543	9.84068
544	13.08673
545	11.83234
546	53.50128
547	10.06898
548	13.01872
549	13.64473
550	14.39476
551	8.78757
552	8.4714
553	6.8124
554	7.75805
555	14.69154
556	12.95255
557	8.52235
558	12.31072
559	10.16161
560	5.69919
561	8.82398
562	5.96412
563	8.20496
564	10.46675
565	6.46126
566	7.6944
567	5.46985
568	5.76432
569	7.89009
570	6.53114
571	5.38957
572	4.75266
573	4.52788
574	2.20667
575	4.11219
576	4.6095
577	7.92867
578	6.02786
579	4.9279
580	6.82913
581	3.56774
582	20.52234
583	4.39791
584	0.27139
585	8.02316
586	3.90337
587	4.47063
588	2.86347
589	3.76337
590	8.08909
591	3.60086
592	5.5778
593	3.35298
594	9.24779
595	4.65837
596	7.76435
597	16.26998
598	15.90188
599	3.85301
