Data from 21_USB2G479881__0__16-51-04-873.txt Node

Date: Thu Feb 26 16:51:04 GMT 2026
User: Student
Spectrometer: USB2G47988
Scans to average: 40
Trigger mode: 4
Integration Time (sec): 2.000000E-1
Electric dark correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 651
>>>>>Begin Spectral Data<<<<<
350	0.76185
351	-0.2053
352	0.29637
353	-0.89202
354	0.0391
355	1.09676
356	0.37285
357	0.27775
358	-0.04534
359	0.06987
360	0.24528
361	3.27545
362	4.16673
363	0.84686
364	0.13827
365	4.22212
366	3.25764
367	1.80158
368	5.23752
369	2.99619
370	1.51047
371	4.43146
372	2.445
373	2.71343
374	2.00425
375	2.34237
376	1.70128
377	8.90625
378	3.42184
379	2.35414
380	3.38613
381	3.58086
382	6.35743
383	1.98329
384	7.0954
385	3.1794
386	5.47731
387	3.69129
388	7.94127
389	5.97341
390	2.53469
391	2.92296
392	3.34537
393	7.21309
394	6.47529
395	2.37625
396	2.66388
397	9.63777
398	9.00134
399	5.48297
400	4.91122
401	7.24886
402	4.87235
403	4.20525
404	2.54182
405	2.77187
406	10.39115
407	2.63874
408	4.43188
409	3.50002
410	6.31693
411	4.20306
412	3.6728
413	3.35164
414	4.19543
415	3.54754
416	4.20502
417	3.85323
418	4.17637
419	3.7474
420	3.73433
421	5.80429
422	8.49309
423	4.5046
424	4.4735
425	24.34102
426	6.174
427	4.00626
428	3.33311
429	10.78626
430	6.6342
431	8.23771
432	3.95758
433	6.51024
434	4.0708
435	2.90179
436	10.30203
437	4.85464
438	7.08179
439	16.22944
440	7.43254
441	4.03003
442	4.03171
443	9.80695
444	5.21232
445	-0.43182
446	16.55915
447	4.22313
448	6.79333
449	7.46709
450	6.11333
451	6.51471
452	6.41068
453	8.12731
454	12.99688
455	9.31934
456	9.76918
457	10.27781
458	9.03657
459	12.62773
460	11.03466
461	9.38507
462	9.06279
463	8.77126
464	7.93895
465	9.12672
466	7.5598
467	8.8387
468	13.42711
469	9.65216
470	7.9319
471	7.48483
472	6.62857
473	7.56521
474	8.60818
475	7.20697
476	7.84191
477	8.72766
478	7.3991
479	9.43031
480	6.09357
481	10.1583
482	7.71059
483	6.12207
484	6.32708
485	5.33273
486	6.74893
487	6.06524
488	5.62979
489	15.52028
490	6.79581
491	5.33296
492	8.63702
493	4.85448
494	4.78365
495	5.68607
496	4.58103
497	7.38485
498	9.02085
499	5.73351
500	4.9462
501	8.81998
502	4.55512
503	4.87638
504	8.94122
505	5.30401
506	4.96716
507	4.85909
508	6.25667
509	10.74353
510	12.6032
511	5.79327
512	5.79009
513	10.05366
514	7.70318
515	8.31946
516	7.5953
517	7.17309
518	9.4184
