Data from 37_USB2G479881__0__16-07-12-775.txt Node

Date: Tue Feb 24 16:07:12 GMT 2026
User: Student
Spectrometer: USB2G47988
Scans to average: 10
Trigger mode: 4
Integration Time (sec): 6.000000E-1
Electric dark correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 651
>>>>>Begin Spectral Data<<<<<
350	-0.4699
351	1.86448
352	0.46222
353	-3.34368
354	1.48688
355	0.84522
356	-2.35807
357	-1.3792
358	-2.32121
359	-3.5446
360	-1.79237
361	6.42534
362	6.37765
363	-2.09305
364	-4.69733
365	9.09063
366	7.39422
367	2.50262
368	12.7796
369	5.78573
370	-1.32089
371	8.16539
372	3.54072
373	1.28051
374	0.05099
375	1.07036
376	-0.43234
377	20.73598
378	3.88282
379	0.14064
380	5.3263
381	1.83492
382	12.07408
383	-4.12444
384	13.3402
385	3.1678
386	10.12938
387	3.63795
388	16.85179
389	8.65505
390	-0.31991
391	2.9247
392	1.9791
393	15.02238
394	11.07192
395	2.64032
396	0.15249
397	21.94614
398	17.75741
399	8.55681
400	7.73292
401	13.39135
402	5.49746
403	4.47902
404	-0.72147
405	0.50948
406	24.04434
407	1.00614
408	5.19101
409	3.6064
410	8.08808
411	3.77902
412	1.92224
413	1.30387
414	1.02549
415	0.52298
416	4.28301
417	1.93778
418	4.03341
419	0.65405
420	2.15288
421	8.13592
422	14.96477
423	3.38607
424	4.30379
425	88.76013
426	6.8328
427	2.1461
428	1.15083
429	28.61962
430	13.43579
431	10.59765
432	3.07906
433	8.82228
434	4.28817
435	0.4578
436	19.47536
437	3.87112
438	12.12645
439	52.83473
440	7.04597
441	1.20785
442	4.74911
443	17.681
444	3.70218
445	-16.78123
446	5.77602
447	0.10146
448	5.3246
449	8.30003
450	2.6759
451	2.34143
452	0.32641
453	6.58205
454	15.09332
455	3.79493
456	6.59859
457	4.99432
458	1.35184
459	9.56446
460	2.51058
461	0.92167
462	3.77877
463	1.95517
464	2.03843
465	2.4739
466	2.70394
467	4.32143
468	15.31797
469	6.88978
470	3.05114
471	1.07803
472	0.84211
473	5.91476
474	4.27191
475	1.96366
476	3.96209
477	7.18385
478	6.59367
479	9.18854
480	0.98243
481	8.67335
482	4.77614
483	2.53219
484	1.58912
485	-0.83304
486	5.7872
487	3.92871
488	3.74794
489	32.01407
490	3.07123
491	2.32983
492	14.24791
493	0.44483
494	0.05909
495	3.14737
496	1.72261
497	9.32306
498	16.05475
499	4.5913
500	1.89462
501	11.03798
502	1.27824
503	1.72558
504	13.54746
505	4.33798
506	0.28498
507	-1.40461
508	-1.05752
509	-7.05685
510	22.79752
511	0.4497
512	0.03863
513	11.76305
514	4.37936
515	3.51563
516	0.64187
517	-1.5914
518	5.9764
519	0.73376
520	16.12651
521	2.53666
522	10.16621
523	3.05696
524	3.75887
525	105.12696
526	14.21935
527	14.22197
528	4.73599
529	25.0544
530	7.13369
531	2.42661
532	2.91129
533	11.55222
534	-0.53957
535	9.94519
536	21.25622
537	43.29024
538	4.80692
539	2.57519
540	3.59553
541	1.52404
542	0.33798
543	3.81482
544	1.74225
545	3.87517
546	57.0612
547	3.81102
548	6.9457
549	10.03535
550	8.46049
551	0.23697
552	1.06743
553	-0.45809
554	1.03913
555	9.43865
556	6.96083
557	1.92904
558	11.35724
559	5.73723
560	0.4286
561	4.55455
562	1.66348
563	3.20797
564	5.07328
565	0.8582
566	3.00676
567	2.9093
568	1.09589
569	5.54164
570	-1.19549
571	-0.25873
572	0.97337
573	-0.1272
574	-2.59351
575	0.06604
576	-1.30667
577	3.01992
578	-0.36567
579	-0.57153
580	1.0727
581	3.1565
582	22.01277
583	0.23252
584	-3.10845
585	10.68569
586	0.59433
587	1.25114
588	-0.65864
589	-0.97588
590	5.95602
591	-1.10439
592	2.91141
593	0.21865
594	13.65093
595	-1.6703
596	5.89708
597	20.43287
598	20.55807
599	1.17288
600	9.84846
601	9.30446
602	21.36072
603	2.60174
604	6.02417
605	24.36167
606	0.11159
607	0.41608
608	9.27126
609	7.89281
610	3.26349
611	2.27908
612	-1.96301
613	1.90991
614	103.03227
615	7.74458
616	1.22019
617	9.7519
618	5.08425
619	3.2802
620	3.89929
621	4.16978
622	2.38158
623	2.50279
624	1.07515
625	2.86324
626	2.67044
627	7.36743
628	17.32543
629	11.86474
630	3.30647
631	6.96799
632	98.90816
633	9.83561
634	17.09382
635	4.29784
636	2.8752
637	5.91969
638	6.17789
639	6.38348
640	18.08718
641	7.99961
642	9.84695
643	8.51187
644	7.90997
645	88.24
646	11.7965
647	20.1533
648	21.33444
649	14.41588
650	25.57457
651	25.14712
652	30.57304
653	72.73011
654	212.54063
655	844.72561
656	837.82073
657	114.17419
658	61.15028
659	60.4921
660	26.61119
661	14.27676
662	11.1199
663	56.01699
664	7.88786
665	8.57339
666	7.59793
667	7.04873
668	5.80698
669	7.81233
670	5.38999
671	7.95374
672	3.72283
673	6.90156
674	3.05234
675	20.82408
676	17.30761
677	12.08108
678	24.79785
679	10.67208
680	4.23933
681	7.04611
682	17.28203
683	3.58131
684	14.84704
685	47.97023
686	2.92782
687	2.80834
688	3.41439
689	0.33364
690	13.98134
691	1.34066
692	0.2679
693	8.46648
694	2.10277
695	10.34938
696	-1.12936
697	-0.78255
698	-1.42202
699	2.99298
700	-0.90594
701	0.37752
702	2.42864
703	-1.56536
704	1.34099
705	18.97777
706	-0.25195
707	-1.83504
708	1.41202
709	-1.70107
710	-3.82456
711	10.54551
712	0.62558
713	20.95471
714	-20.74095
715	-35.85726
716	3.42865
717	0.6914
718	-0.06531
719	15.06734
720	-1.05303
721	-0.09997
722	-1.47346
723	4.38471
724	-1.21246
725	4.4292
726	-0.53142
727	5.32614
728	-2.10062
729	-3.3021
730	87.89936
731	7.2709
732	2.78844
733	0.06249
734	-0.97694
735	10.90419
736	8.82996
737	14.98411
738	2.65076
739	5.92878
740	-0.50385
741	56.10493
742	0.20713
743	15.64356
744	10.90773
745	0.32279
746	10.25863
747	5.76474
748	22.48466
749	6.02836
750	2.71673
751	3.58606
752	-0.10892
753	4.69154
754	-1.58245
755	14.11145
756	2.04408
757	47.90393
758	30.42321
759	24.7377
760	-0.18925
761	2.32042
762	30.02753
763	-0.07337
764	-0.4511
765	36.69241
766	6.11322
767	29.36243
768	-0.45343
769	3.00451
770	-2.65329
771	-0.52048
772	4.18168
773	-3.29693
774	0.11153
775	-3.55395
776	33.20998
777	1.52831
778	0.57177
779	-1.82074
780	1.93331
781	3.89298
782	-2.29544
783	8.92235
784	8.34456
785	-0.62073
786	10.13078
787	1.3525
788	15.80396
789	-2.2941
790	0.69048
791	-0.84654
792	0.50805
793	2.25331
794	-0.25358
795	0.83836
796	-0.37651
797	3.51467
798	-0.89617
799	2.86712
800	2.51876
801	-1.48542
802	-0.16866
803	26.07386
804	-0.85752
805	-2.91883
806	3.16399
807	3.49622
808	4.14556
809	1.54737
810	12.28485
811	37.9799
812	26.01087
813	-1.46069
814	2.89726
815	3.7427
816	-0.77893
817	10.70172
818	3.24551
819	-0.17524
820	-1.4914
821	64.53713
822	5.01041
823	-2.0668
824	4.59871
825	-0.10584
826	1.87818
827	-2.93305
828	1.56833
829	-1.5111
830	3.42642
831	2.59225
832	-3.09341
833	4.10897
834	-1.69012
835	5.04135
836	-0.40899
837	-1.74279
838	1.9027
839	3.6717
840	23.52475
841	3.07452
842	3.35642
843	1.15442
844	4.39558
845	-0.19656
846	-8.69095
847	-2.12921
848	2.19682
849	-2.21231
850	2.19777
851	-4.25893
852	-1.49637
853	-1.46676
854	-1.37326
855	-2.0524
856	9.3973
857	-0.13392
858	-0.05741
859	-0.34263
860	-0.20981
861	0.56055
862	8.23067
863	-1.35178
864	-1.19038
865	5.12437
866	14.03048
867	5.16731
868	-0.6635
869	9.7854
870	3.13102
871	14.97597
872	8.0819
873	-1.60197
874	1.41666
875	4.24057
876	12.01791
877	0.09418
878	-2.57265
879	12.2328
880	6.55028
881	1.5384
882	6.76715
883	-2.42101
884	8.43779
885	-3.29512
886	-11.59302
887	0.28313
888	4.95823
889	-1.22292
890	1.56477
891	64.37103
892	40.22156
893	7.78471
894	30.93745
895	6.41862
896	3.74044
897	-0.61729
898	1.13542
899	-0.73688
900	13.06791
901	109.82373
902	1.11215
903	-0.39886
904	-1.90556
905	1.1484
906	1.98161
907	-2.02075
908	46.04081
909	6.37788
910	-3.78432
911	-0.92078
912	-1.45762
913	0.59568
914	1.97908
915	2.05092
916	0.13793
917	2.46716
918	0.98657
919	-1.17675
920	-4.35118
921	10.66405
922	7.43674
923	7.48347
924	2.31139
925	2.29577
926	-2.33576
927	6.45793
928	-2.88586
929	2.56174
930	-0.88132
931	-0.12257
932	2.66907
933	2.3101
934	4.61626
935	3.36648
936	-0.72631
937	0.60878
938	7.01689
939	14.18392
940	-0.50731
941	-0.92445
942	-1.30059
943	-0.18923
944	1.53994
945	13.64208
946	-3.97776
947	5.79695
948	6.72096
949	3.4227
950	16.60484
951	5.43347
952	-1.83842
953	0.64129
954	2.47427
955	1.5403
956	0.50894
957	-1.35885
958	4.79673
959	0.44322
960	0.9753
961	-2.29716
962	-2.88999
963	5.55613
964	-0.74783
965	0.06262
966	-3.14784
967	-2.21004
968	-0.81033
969	16.68582
970	-2.11123
